cpg,BETA.GSE40279,SE.GSE40279,T.GSE40279,P.GSE40279,BETA.CAScov0,SE.CAScov0,T.CAScov0,P.CAScov0,CHR,BP,SYMBOL,ENSEMBL
cg13262687,89.51760264,39.11153856,2.288777326,0.022413711,65.55926078,22.53697477,2.908964554,0.003701405,chr4,147559579,POU4F2,ENSG00000151615
cg26610812,204.6315248,89.42879839,2.288206132,0.022448141,155.2578273,41.6712797,3.725775363,0.00020491,chr18,20716451,CABLES1,ENSG00000134508
cg02980693,276.612016,120.9005222,2.287930696,0.022465789,105.923768,52.77640617,2.007028815,0.044998227,chr3,128208970,GATA2,ENSG00000179348
cg14782015,69.27899983,30.2820148,2.287793606,0.022472313,76.07170071,20.29554661,3.748196694,0.000187653,chr19,6464080,CRB3,ENSG00000130545
cg14597214,78.03728729,34.11132792,2.287723523,0.022474924,48.27790722,24.47658671,1.972411749,0.04882027,chr8,38585937,TACC1,ENSG00000147526
cg11182018,23.3566485,10.20969093,2.287693983,0.022477653,25.30670565,9.077914991,2.787722255,0.005402172,chr5,140474062,PCDHB2,ENSG00000112852
cg07813249,78.15799443,34.16950999,2.287360704,0.022497702,61.26703243,20.45087214,2.995815142,0.00280029,chr4,46392253,GABRA2,ENSG00000151834
cg15688551,82.92899969,36.25663825,2.287277687,0.022503077,42.82530565,21.12533357,2.027201393,0.042889809,chr19,34175132,CHST8,ENSG00000124302
cg02973171,45.09266067,19.71698657,2.286995556,0.022517142,42.93004736,12.45676864,3.446322927,0.000590382,chr11,82443614,FAM181B,ENSG00000182103
cg02014003,54.57758363,23.87363389,2.286102898,0.022568628,24.02634313,11.8837207,2.021786252,0.043447415,chr14,27067707,NOVA1,ENSG00000139910
cg05106897,143.2756385,62.67173646,2.28612843,0.022571626,93.28520973,37.61270702,2.480151447,0.013285909,chr6,34433775,PACSIN1,ENSG00000124507
cg18056266,97.13365674,42.49149893,2.285955054,0.02258082,84.6819361,23.84925449,3.550716276,0.000400922,chr3,99357081,MIR548G,ENSG00000221369
cg07963349,80.22489805,35.09798666,2.285740741,0.022590441,77.10864093,24.64846407,3.128334516,0.001805606,chr17,74072957,GALR2,ENSG00000182687
cg07921712,72.75492017,31.8303249,2.285710887,0.022592695,50.77846627,19.19498068,2.645403354,0.008279178,chr15,96596630,NR2F2-AS1,ENSG00000247809
cg18290075,80.67549171,35.30118153,2.285348201,0.022615062,56.46754876,23.9146406,2.361212519,0.018394099,chr3,153840477,ARHGEF26,ENSG00000114790
cg06422883,106.1124832,46.43812219,2.285029589,0.02263335,68.97658936,28.77641385,2.396983506,0.016701721,chr5,72528296,TMEM174,ENSG00000164325
cg25146557,64.52215214,28.2413085,2.284672898,0.022653902,36.83839235,12.86408122,2.863662918,0.004269657,chr2,207507421,FAM237A,ENSG00000235118
cg06858186,47.90668034,20.97063317,2.284465135,0.022667168,53.32602295,16.06179265,3.320054251,0.000930427,chr12,54144921,CALCOCO1,ENSG00000012822
cg11191210,92.08591628,40.32717999,2.283470262,0.022730053,80.87522937,26.72364995,3.026354167,0.002534519,chr6,117585815,VGLL2,ENSG00000170162
cg01631596,128.8228827,56.4247913,2.283090106,0.022749012,148.3126957,35.79610015,4.143264073,3.69E-05,chr13,29394754,SLC46A3,ENSG00000139508
cg16263224,132.360369,57.98331334,2.282732073,0.022770234,119.1235076,36.70489506,3.245439263,0.001209108,chr15,26327895,LINC02346,ENSG00000206187
cg12137286,266.6054555,116.8210151,2.282170338,0.022802563,150.1086876,67.04945253,2.238775739,0.025375849,chr19,55953996,SHISA7,ENSG00000187902
cg15298173,53.25267672,23.33673975,2.281924437,0.022817166,30.44288891,15.11204352,2.014478642,0.044209603,chr15,29903900,FAM189A1,ENSG00000104059
cg10157251,100.8151696,44.18850697,2.281479427,0.02284462,75.22932598,19.81316206,3.796936893,0.000154743,chr15,89914608,MIR9-3HG,ENSG00000255571
cg18750960,58.59877635,25.68654706,2.281302201,0.022853657,44.2498641,14.7219258,3.005711663,0.002711495,chr2,177016417,HOXD4,ENSG00000170166
cg24557917,67.32828704,29.5140492,2.281228394,0.022860056,54.60803052,20.4264767,2.673394503,0.007623304,chr4,165980112,TMEM192,ENSG00000170088
cg17837330,30.37708532,13.32026795,2.280516086,0.022899966,34.96474019,15.55825153,2.247343805,0.024821562,chr8,130738823,GSDMC,ENSG00000147697
cg22837726,81.15649876,35.5925909,2.280151478,0.022924719,63.73359246,29.8689845,2.133771654,0.033088807,chr19,7565953,TEX45,ENSG00000198723
cg24083469,128.175256,56.21690374,2.280012727,0.022930479,89.08400844,30.97294389,2.876187965,0.004105105,chr12,85673879,ALX1,ENSG00000180318
cg04347874,53.10841477,23.29648071,2.279675434,0.022951111,68.10887474,15.13895951,4.498913859,7.58E-06,chr14,36987408,SFTA3,ENSG00000229415
cg12400881,125.7351362,55.17053444,2.279026975,0.022991371,136.1143439,40.81824299,3.334644852,0.000883438,chr16,4987052,PPL,ENSG00000118898
cg02381539,68.54091135,30.07592477,2.278929472,0.022996696,41.60891902,15.09431671,2.756595069,0.005940151,chr8,65290109,MIR124-2HG,ENSG00000254377
cg07751331,35.91247727,15.760373,2.278656556,0.023013531,34.03261198,16.00015222,2.127018013,0.033647285,chr2,26205865,KIF3C,ENSG00000084731
cg03151187,97.07847491,42.60585536,2.278524257,0.02302044,62.91886176,29.12943126,2.159975634,0.030996514,chr18,35146770,CELF4,ENSG00000101489
cg25280526,54.24192807,23.80962187,2.278151597,0.023042759,27.86648476,13.87839112,2.007904556,0.044904911,chr20,30470010,TTLL9,ENSG00000131044
cg16712575,142.2281497,62.4318167,2.278135688,0.023044722,77.06097135,36.65469894,2.102349046,0.035756349,chr12,15941775,EPS8,ENSG00000151491
cg16373010,83.1922198,36.52231293,2.277846421,0.023060547,57.96340525,19.12899087,3.03013398,0.002503283,chr3,87039900,VGLL3,ENSG00000206538
cg09611064,66.01195323,28.99513309,2.276656328,0.023130496,34.5512305,15.19720514,2.273525309,0.023192397,chr17,48043063,DLX4,ENSG00000108813
cg00333154,103.4473262,45.45483508,2.275826675,0.023182932,112.2763686,50.54366322,2.221373787,0.026534711,chr6,106808703,ATG5,ENSG00000057663
cg06884199,119.9864694,52.72195854,2.275834827,0.023182948,85.91304613,30.80789979,2.788669358,0.005386516,chr5,174120335,MSX2,ENSG00000120149
cg07237939,93.38775819,41.03744352,2.275671927,0.023191749,141.7269103,30.02381679,4.720482787,2.67E-06,chr6,160769754,SLC22A3,ENSG00000146477
cg05581802,68.38027523,30.05528159,2.275150044,0.023225247,43.44075821,19.12003386,2.272002159,0.023284563,chr12,106972569,LOC100287944,ENSG00000257545
cg03882167,63.03381117,27.70557181,2.275131212,0.023226383,44.71274034,17.51086846,2.553427914,0.010804865,chr2,131514163,AMER3,ENSG00000178171
cg03325733,38.43690011,16.89515053,2.275025608,0.023229211,53.85144362,11.19931507,4.808458665,1.74E-06,chr6,146864759,RAB32,ENSG00000118508
cg25778262,54.95403402,24.16718821,2.273910955,0.02329908,39.19309165,15.65062632,2.504250684,0.012419292,chr12,69327449,CPM,ENSG00000135678
cg06782697,97.77861726,43.0054563,2.273632829,0.023314895,52.85173141,23.47206859,2.251686135,0.024544678,chr22,19743336,TBX1,ENSG00000184058
cg14246703,71.50089464,31.46314978,2.272528185,0.023382352,54.31672827,26.6228277,2.040231372,0.041572871,chr9,138869077,UBAC1,ENSG00000130560
cg07370023,156.7251527,68.98257443,2.271952794,0.023413272,95.77520127,47.23124365,2.027793339,0.042829224,chr16,15736686,MARF1,ENSG00000166783
cg05136263,97.19557472,42.78204973,2.271877466,0.02342035,73.59655812,23.54204891,3.126174718,0.001818798,chr2,45236019,SIX2,ENSG00000170577
cg23965459,64.75677148,28.50352542,2.27188639,0.023423374,55.35285433,22.51298661,2.458707735,0.014101605,chr14,104647094,KIF26A,ENSG00000066735
cg24416973,178.425558,78.54537554,2.271623972,0.023436771,111.3392154,42.03652401,2.648630399,0.008201068,chr2,27486886,SLC30A3,ENSG00000115194
cg13880467,93.51259522,41.1671279,2.271535567,0.023441135,74.63749893,28.29988606,2.637378072,0.008476327,chr8,70508320,SULF1,ENSG00000137573
cg09070371,66.27983493,29.18552608,2.270983046,0.023475771,55.0292381,20.53513222,2.679760594,0.007480808,chr16,1968598,HS3ST6,ENSG00000162040
cg23813156,164.1656156,72.30022756,2.270609944,0.023500545,121.1074299,42.88817959,2.823795065,0.004834093,chr20,47935243,ZFAS1,ENSG00000177410
cg10662093,116.1002672,51.13325189,2.270543392,0.023504602,123.9844612,36.40287606,3.405897407,0.000684011,chr19,38747234,PPP1R14A,ENSG00000167641
cg10816489,74.74977831,32.92425392,2.270356026,0.023512464,54.97710148,19.3380941,2.842943115,0.004555064,chr8,65711274,CYP7B1,ENSG00000172817
cg08254307,123.3145049,54.31763241,2.270248158,0.023520052,77.75805391,28.36228193,2.741600767,0.006216171,chr12,85306854,SLC6A15,ENSG00000072041
cg24281191,88.78147797,39.108423,2.270136998,0.02352785,62.74097311,23.89555769,2.625633347,0.008772429,chr14,103745233,EIF5,ENSG00000100664
cg20816493,122.4996276,53.96547012,2.269963132,0.023542067,61.44886879,30.93326607,1.986497923,0.047233301,chr7,131377089,PODXL,ENSG00000128567
cg09706122,36.20665816,15.95273138,2.269621252,0.023556303,28.44363585,8.264456635,3.441682509,0.000600488,chr12,54071165,ATP5MC2,ENSG00000135390
cg12444736,-43.9780272,19.37662405,-2.269643416,0.02356055,-38.62156885,18.1035714,-2.133367389,0.033122012,chr13,112630712,SOX1,ENSG00000182968
cg12213062,48.60081913,21.41832321,2.269123435,0.023588742,55.53580216,18.02390222,3.081230773,0.002114242,chr2,220299653,SPEG,ENSG00000072195
cg00039441,116.6586453,51.41355809,2.269024935,0.023594766,93.99269498,31.89105281,2.947306116,0.003275229,chr2,176957473,HOXD13,ENSG00000128714
cg16927811,62.50265192,27.55039864,2.268665972,0.02361826,77.31209909,22.26345239,3.472601542,0.00053608,chr12,4554463,FGF6,ENSG00000111241
cg14638272,61.74061949,27.21658852,2.268492226,0.023627368,46.74522733,13.78514121,3.39098647,0.000721907,chr2,189157361,GULP1,ENSG00000144366
cg12361352,108.8155397,47.9836595,2.267762419,0.023671084,93.7479761,33.72630709,2.779669172,0.005536959,chr18,31158540,ASXL3,ENSG00000141431
cg02851873,71.34702407,31.46163751,2.267746682,0.023672555,51.452196,21.34234072,2.410803795,0.016085476,chr10,80907003,ZMIZ1,ENSG00000108175
cg20764116,112.0424492,49.40728402,2.267731396,0.02367553,95.57649179,28.90842826,3.306180846,0.000977247,chr11,20692709,NELL1,ENSG00000165973
cg04981574,-101.8845955,44.93923425,-2.267163586,0.023708345,-124.9845944,58.15577116,-2.149134848,0.031847904,chr5,176449406,ZNF346,ENSG00000113761
cg10058779,87.25846876,38.4911055,2.266977465,0.023718769,54.29346754,26.3852931,2.057717052,0.039859602,chr14,23821435,SLC22A17,ENSG00000092096
cg18839609,69.02232115,30.44855366,2.266850567,0.023727578,46.02482744,17.74735099,2.593335053,0.009635003,chr10,60936070,PHYHIPL,ENSG00000165443
cg12015097,133.9692461,59.10032661,2.266810587,0.023730543,81.04212981,35.39127366,2.289890174,0.022221994,chr21,35574324,LINC00310,ENSG00000227456
cg20659418,95.50292239,42.13420593,2.266636342,0.023741256,115.9282775,28.48503136,4.069796379,5.05E-05,chr6,114176105,MARCKS,ENSG00000277443
cg08132837,134.353564,59.28136863,2.26637082,0.023759121,83.70114192,37.42345629,2.236595713,0.02551858,chr14,60975811,SIX6,ENSG00000184302
cg20800536,51.52331946,22.73668916,2.266087164,0.023776581,54.54619512,19.34375161,2.819835378,0.004893691,chr20,58508888,FAM217B,ENSG00000196227
cg27180153,54.60199032,24.098369,2.265796093,0.023795539,81.33129619,20.18930883,4.028433904,6.01E-05,chr13,25320559,RNF17,ENSG00000132972
cg06570167,144.2340039,63.67764666,2.265064925,0.023840109,64.96926039,29.13166909,2.230193546,0.025941771,chr7,108095719,NRCAM,ENSG00000091129
cg26831149,111.4936662,49.22763983,2.264859062,0.023849246,83.92055985,34.1488969,2.457489625,0.014149242,chr22,46263661,ATXN10,ENSG00000130638
cg22950163,75.68813765,33.42025016,2.264738812,0.023858702,72.56573734,21.61187287,3.357679262,0.000813719,chr16,55513525,MMP2,ENSG00000087245
cg12350762,117.5279138,51.90516092,2.264281851,0.023886427,101.0770708,28.90253992,3.497169146,0.000489562,chr18,55106285,ONECUT2,ENSG00000119547
cg03462055,123.3640253,54.48997903,2.263976378,0.023905829,121.9306685,39.04652571,3.122702118,0.001840194,chr6,3227556,TUBB2B,ENSG00000137285
cg00001747,54.20377069,23.95135618,2.263077308,0.023963566,38.98958675,17.09466052,2.280804975,0.022756269,chr2,105460263,PANTR1,ENSG00000233639
cg16293732,120.747239,53.38288075,2.261909386,0.024033999,54.30169937,25.78322367,2.106086503,0.035429735,chr17,35289543,LHX1,ENSG00000273706
cg10036918,203.7449643,90.07568053,2.261930891,0.024035767,134.0257603,50.71299327,2.642828822,0.008341972,chr7,103969166,LHFPL3,ENSG00000187416
cg17139392,52.90625286,23.39321217,2.26160702,0.024051775,49.40001785,13.4630962,3.66929101,0.000255234,chr12,66430294,HMGA2,ENSG00000149948
cg03182113,74.47407917,32.94230283,2.260742959,0.02410659,33.26379025,16.55619575,2.009144537,0.044773062,chr19,50706874,MYH14,ENSG00000105357
cg01587896,36.5103819,16.15141048,2.260507337,0.02412179,32.68590324,9.846335895,3.31960067,0.000931924,chr5,50678925,ISL1-DT,ENSG00000259663
cg07190988,265.3470906,117.3851821,2.260481995,0.024123886,125.2922259,49.27629368,2.542647113,0.011141861,chr4,155548176,FGG,ENSG00000171557
cg06226283,140.7814177,62.28817331,2.260162889,0.024145348,78.18478336,24.67978044,3.167969162,0.001578638,chr7,103629555,RELN,ENSG00000189056
cg04259977,79.75736083,35.29591681,2.2596767,0.0241726,57.71732911,22.69936936,2.542684257,0.011140684,chr5,45696491,HCN1,ENSG00000164588
cg10991578,72.16433426,31.93650353,2.259619128,0.02417416,48.88646981,19.11095289,2.558034133,0.010663667,chr14,96671020,BDKRB2,ENSG00000168398
cg04559779,52.88453941,23.40707937,2.259339517,0.024195732,27.81028797,13.03453307,2.133585286,0.033104112,chr8,65291730,MIR124-2HG,ENSG00000254377
cg16228086,68.94447077,30.52309755,2.258763897,0.024230705,87.73967559,25.89568516,3.388196723,0.000729211,chr5,71179500,CARTPT,ENSG00000164326
cg13759328,77.48481946,34.30767083,2.258527542,0.024243962,53.87269184,18.42959466,2.923162057,0.003538035,chr16,82661521,CDH13,ENSG00000140945
cg26365854,285.7241741,126.5219737,2.258296845,0.024259954,116.6427358,44.00806888,2.650485214,0.008156472,chr11,44330903,ALX4,ENSG00000052850
cg11080643,89.99862338,39.86169566,2.257772076,0.024290293,67.69236212,17.95913277,3.769244482,0.000172706,chr14,38052884,FOXA1,ENSG00000129514
cg09283154,88.96084329,39.40535965,2.257582321,0.024305798,57.58826328,20.94052337,2.750087105,0.006058564,chr6,118229641,SLC35F1,ENSG00000196376
cg25097436,93.24024003,41.31311208,2.256916396,0.02434607,52.91220688,25.91104567,2.042071461,0.041389685,chr14,60336972,RTN1,ENSG00000139970
cg21242918,52.16676849,23.11702542,2.256638453,0.024364061,31.42904425,13.42702868,2.340729657,0.019429361,chr10,118897194,VAX1,ENSG00000148704
cg18898440,110.3547376,48.90308485,2.256600742,0.024365916,132.0869916,45.16323785,2.924657262,0.003521218,chr17,5974064,WSCD1,ENSG00000179314
cg12448724,50.95344163,22.58025616,2.256548432,0.024367157,35.87271842,10.79443888,3.32325921,0.000919911,chr6,80340883,SH3BGRL2,ENSG00000198478
cg21903646,20.23882152,8.969189605,2.256482739,0.024372312,15.34113996,7.247311809,2.116804184,0.034507226,chr6,28447115,GPX6,ENSG00000198704
cg21762820,73.736139,32.68662525,2.255850472,0.024412631,41.21010605,18.9096548,2.179315618,0.029526167,chr1,166135233,FAM78B,ENSG00000188859
cg01060861,139.9145171,62.02710308,2.255699689,0.024424724,56.21491466,24.90374217,2.257287851,0.024191453,chr10,28033840,MKX,ENSG00000150051
cg27042584,63.54310859,28.17112176,2.255611584,0.024428201,57.08165139,24.7626352,2.305152538,0.02134903,chr16,51168485,SALL1,ENSG00000103449
cg14230666,41.15786957,18.25057409,2.25515479,0.02445701,57.22238116,16.48802507,3.470541858,0.000540161,chr15,84322946,ADAMTSL3,ENSG00000156218
cg00569447,69.15153351,30.66411934,2.255128633,0.024457632,53.31987154,14.14673374,3.769058817,0.000172832,chr5,50695224,ISL1,ENSG00000016082
cg17870792,119.5921407,53.0317091,2.255106289,0.024459042,91.97149406,38.44076569,2.392551043,0.016903713,chr1,82266841,ADGRL2,ENSG00000117114
cg11278107,-94.46195167,41.90458603,-2.254215126,0.024513295,98.69751001,34.79779765,2.836314844,0.004649955,chr4,16142263,TAPT1,ENSG00000169762
cg15085791,71.36658178,31.67113272,2.253363731,0.024571815,85.64545643,27.36233666,3.130049071,0.001795197,chr12,53108401,KRT77,ENSG00000189182
cg22727581,104.4615962,46.35877084,2.253329722,0.024572929,69.26700416,29.71044272,2.331402625,0.019917431,chr8,24812784,NEFL,ENSG00000277586
cg16260440,214.551479,95.22662187,2.253061957,0.024591464,131.0789445,63.42448034,2.066693237,0.039003657,chr3,174159347,NLGN1,ENSG00000169760
cg03328664,185.9189012,82.54708247,2.252277071,0.024639185,129.4082532,54.58256545,2.370871581,0.017922908,chr3,149689536,LOC646903,NA
cg20107346,58.18520345,25.84063257,2.251694237,0.024675191,60.13553741,20.70710247,2.904101985,0.003758918,chr12,88803163,KITLG,ENSG00000049130
cg05714479,128.7717694,57.19207286,2.251566745,0.024685373,108.1036063,47.70823934,2.265931584,0.023655067,chr13,21634945,LATS2,ENSG00000150457
cg19613432,77.52209241,34.43463305,2.251282664,0.024703972,86.40220759,19.37441539,4.45960334,9.08E-06,chr2,119606151,EN1,ENSG00000163064
cg07850418,71.03124492,31.55202495,2.251242037,0.024707082,42.61590795,16.50825901,2.581490145,0.009969836,chr3,147110378,ZIC4,ENSG00000174963
cg24719321,73.61209034,32.70264163,2.250952421,0.024724478,55.58404123,21.22720168,2.618528907,0.008956003,chr11,122850490,BSX,ENSG00000188909
cg08897388,47.82878174,21.24867926,2.250906099,0.02472484,22.49600963,11.39792715,1.973693053,0.048674086,chr6,112575705,LAMA4,ENSG00000112769
cg18628094,91.29025451,40.56130673,2.250673409,0.024740181,44.63648435,19.66129603,2.27027172,0.023389659,chr12,128751048,TMEM132C,ENSG00000181234
cg00654888,65.41628775,29.06511875,2.250680216,0.024740264,43.57042247,15.09410539,2.886585282,0.003972907,chr2,119603133,EN1,ENSG00000163064
cg18170229,45.2424121,20.1046588,2.250344687,0.024761657,32.5203692,15.10927801,2.152344354,0.031593775,chr12,322587,SLC6A12,ENSG00000111181
cg13411823,147.0864477,65.365411,2.250218357,0.024770754,84.88983561,43.09718311,1.96973049,0.049127367,chr13,29394897,SLC46A3,ENSG00000139508
cg03049917,50.69849573,22.53746726,2.249520549,0.024813755,47.09213618,14.08661783,3.343040661,0.000857408,chr15,88752391,NTRK3,ENSG00000140538
cg03403065,116.8859907,51.96776339,2.249201872,0.024835683,115.7446717,26.9451589,4.295564637,1.90E-05,chr20,41818358,PTPRT,ENSG00000196090
cg05093711,110.7807989,49.25974832,2.248911183,0.024853757,75.71186142,30.44812845,2.486585063,0.013049466,chr16,10674008,EMP2,ENSG00000213853
cg02338757,138.8184895,61.73873811,2.24848278,0.024880147,86.01499222,38.68527448,2.223455653,0.026393703,chr11,132814117,OPCML,ENSG00000183715
cg25764899,178.5160322,79.39546904,2.248441055,0.024887005,85.12951963,32.70304457,2.603106859,0.009366368,chr1,47697948,STIL,ENSG00000123473
cg04032066,62.85209439,27.95505497,2.248326625,0.024892231,45.44665863,17.98050518,2.527551822,0.011629429,chr11,20622721,SLC6A5,ENSG00000165970
cg18110483,58.18037985,25.87799508,2.248256856,0.024895139,48.39859783,14.18879452,3.411043676,0.000671368,chr5,79330959,THBS4,ENSG00000113296
cg24213437,127.5637888,56.74799005,2.247899683,0.024919077,104.298081,28.49047366,3.660805442,0.000263729,chr19,11529741,RGL3,ENSG00000205517
cg22457984,114.7446895,51.0501502,2.247685639,0.024934381,125.8713866,39.98691089,3.147814716,0.001690543,chr20,9819720,PAK5,ENSG00000101349
